IUCN.binomial,AllGeogRange,Body.mass.g,LitSz,AdultHeadBodyLen.mm,GestLen.d,LitPerYear,SocGrpSz,WeanAge.d,SMA.d,NeonateBodyMass.g,MaxLifepsan.m,PopDen.n.km2,brain.mass.g,IBI.d
Platyrrhinus_nigellus,6690698,24.34,0.99,80.32287652,107.97,2,16,61.45942586,266.7925548,8.3,122.4,226.4736422,0.784525605,179.5232156
Platyrrhinus_recifinus,2499036,18.79175426,0.998712508,66.72880452,91.34956388,1.986739744,25.85231636,37.36803546,175.448068,2.74788343,94.64289881,429.5218032,0.453894153,119.2988988
Platyrrhinus_vittatus,2083657,37.01,0.98,81.99,85.47026503,1.98768746,3.543375908,42.05177326,162.8156927,4.082035924,77.59025356,361.9419221,0.742950532,109.5724561
Plecotus_auritus,14972549,8.19,1.22,50.99398154,65.12,1,30,42.09,338.33,2.09,360,205.6802012,0.238,283.8236353
Plecotus_austriacus,5684312,6.75,1.006867061,41,112.4979598,1.004062882,564.9430473,59.56701442,394.609727,1.896429606,180,216.3114046,0.212729337,329.0459153
Plecotus_christii,5684312,6.75,1.006867061,41,112.4979598,1.004062882,564.9430473,59.56701442,394.609727,1.896429606,180,216.3114046,0.212729337,329.0459153
Plecotus_kolombatovici,5684312,14.24414018,0.989981817,58.00421947,111.1914247,1.004062882,442.6123061,57.31156035,487.8919465,3.356617617,203.426223,192.5557057,0.383527908,323.6136396
Plecotus_macrobullaris,5684312,6.75,1.006867061,41,112.4979598,1.004062882,564.9430473,59.56701442,394.609727,1.896429606,180,216.3114046,0.212729337,329.0459153
Plecotus_ognevi,14972549,8.19,1.22,50.22041246,65.12,1,30,42.09,338.33,2.09,360,205.6802012,0.227905997,283.8236353
Plecotus_sacrimontis,14972549,8.19,1.22,50.22041246,65.12,1,30,42.09,338.33,2.09,360,205.6802012,0.227905997,283.8236353
Plecotus_sardus,24024,90.38440387,2.082586833,145.8266968,44.84406869,1.008878585,2.585568834,36.02303963,241.5233352,6.01501839,89.40392122,1216.283059,1.206233512,254.282824
Plecotus_taivanus,36021,85.51016417,2.937903404,138.9626473,34.07189386,1.2005098,1.106723787,30.68091116,209.06158,4.501500563,45.98493137,1756.025326,1.290848424,244.7136802
Plecotus_teneriffae,3067,47.75994345,2.770618414,123.3459358,32.41092409,1.672985955,1.06671243,57.83639274,288.815485,2.864866514,51.52726416,165.2190594,1.031162529,183.9232371
Plerotes_anchietae,798098,38,3.551474769,104.0804194,24.76350474,2.910126414,1.061745918,25.20225441,79.79712353,2.552664519,40.02416037,171.6763679,0.780574868,33.46154665
Podogymnura_aureospinula,937,247,2.363716266,200,39.10379436,2.347818053,1.015154456,32.12509285,169.772065,10.93983517,37.96556813,1287.316981,2.61314486,92.59219038
Podogymnura_truei,13882,114,1.849948968,395.12,55.69183727,2.0811324,1.471280208,60.21653809,331.2266926,18.04319735,108.5643954,26.40319818,4.926519897,170.9398218
Podomys_floridanus,70428,30.74,2.6,103.18,23.1,3.915814797,1.438689831,24.81,40.36,2.39,88,1291.9685,0.94,33
Poecilogale_albinucha,6287210,308.16,2.23,304.09,32.55,1.5,1.375638759,76.56,914.79,4,62.4,61.38577097,4.63,243.33
Poelagus_marjorita,1819491,2509.7,1.19,470,34.99,2.343479405,1.204252411,100.0349449,398.2539238,9.327094183,91.47084676,32.62419688,9.868395657,153.21245
Pogonomelomys_brassi,4132,122.0891338,3.439528149,176.19,31.01472257,1.008634266,1.002233927,89.67556439,370.8734517,2.297558129,55.20820911,43.7140637,2.304747129,358.0749297
Pogonomelomys_bruijnii,4132,122.0891338,3.439528149,176.19,31.01472257,1.008634266,1.002233927,89.67556439,370.8734517,2.297558129,55.20820911,43.7140637,2.304747129,358.0749297
Pogonomelomys_mayeri,3683,111.97,2.15,144.56,41.53467083,1.119822045,2.192131878,34.98716294,186.2690181,6.383712841,83.99487995,1397.182631,1.32362815,242.2776885
Pogonomys_fergussoniensis,29977,84.80292485,2.479106695,130.0014486,34.19997998,1.772894754,1.01395948,31.98425721,166.2394325,4.552242111,52.38490561,1240.08655,1.180036748,165.9059297
Pogonomys_loriae,26973,95.39,2.68,136.12,34.81241184,1.082262988,1.254630167,31.2726717,211.4710279,4.317382471,47.36882167,2243.953634,1.262646144,251.2204807
Pogonomys_macrourus,85421,46.98,2.81,115.97,28.90800393,2.370060683,1.00695555,23.07837342,105.8697774,4.044534625,29,1354.900028,1.055099771,53.79784621
Pogonomys_sylvestris,22775,41.67,2.64,108.11,33.4038069,2.095589317,1.00695555,28.72152769,144.8867639,3.829506802,42.06306038,1343.397124,1.13,95.42527388
Poiana_leightoni,212036.0793,75.84860009,3.466480557,144.2081164,31.44298175,1.002233927,1.01395948,69.76877835,355.3220886,2.185067316,59.32129469,89.88589367,1.641664428,344.5087214
Poiana_richardsonii,2198930,570.08,2.23,378.86,37.87796181,1.994933613,1.200792971,63.20748036,381.4725356,9.887164476,64,1,8.136439348,180.7870497
Pongo_abelii,2215,39696.12,1.183510322,1231.833437,184.7590625,1.071475648,3.39343616,91.28385094,391.967022,2538.845447,171.6007784,1.65321019,126.5637804,347.6089733
Pongo_pygmaeus,13291,53408.29,1.07,890,259.42,0.22,2,1088.8,3318.62,1644.2,720,2,373.22648,2007.5
Porcula_salvania,3101,7974.13,3.66,599.66,110.5,1,5,91.47135326,700,191.5,144,7.210182137,41.75006708,365
Potamochoerus_larvatus,5810707,69063.79,2.73,1329.360975,121.73,1,5,90,585,750,240,0.4,144.644972,365
Potamochoerus_porcus,4909853,70000.31,3,1369.3,120,1,8,90,1113.7,750,240,0.23,151.3851757,365
Potamogale_velox,4579116,670.99,2.5,320,38.31657178,2,1.025160378,47.73902339,214.0885458,10.66332174,60.79952141,82.91058107,3.979416667,145.8929656
Potorous_longipes,4058,1835.06,1,359.99,38,2.41,1,161,855.56,9.14161325,120,40,10.55424177,151
Potorous_tridactylus,164314,1054.67,1,362.3523196,33.55,2,1,167.33,413.84,0.31,144,21.44,8.03932634,133
Potos_flavus,9248724,2441.81,1.11,509.54,116.8,1,1,109.13,858.41,171.84,348,34.21,27.33333333,365
Praomys_daltoni,95419.91086,34.99,5.44,101.9439342,27.64,2,1.056767382,24.92947624,140,1.5,27.40010595,1500,0.68,82.78063437
Praomys_degraaffi,15639,98.44065643,2.746156007,141.6326068,34.67726172,1.015154456,2.104387262,40.1844262,270.3820475,4.85429243,88.73997797,1004.424623,1.381366881,282.6475095
Praomys_delectorum,464635,35.99,3.88,104.0046784,24.30687776,2.874504197,1.03757763,25.21744612,73.40426642,2.27107641,36.8713185,295.7174609,0.749689704,32.79271049
Praomys_derooi,412759,32,3.75,105.6242106,22.03028969,2.901439739,1.119783076,20.82024669,41.92638485,2.538130221,32.78373149,1115.94869,0.675793293,26.70168109
Praomys_hartwigi,21723,38.86,3.49,115,31.83835637,1.008142272,1.016224591,66.35822823,364.0151803,0.833933475,41.29613067,169.3766376,0.821633121,359.8293561
Praomys_jacksoni,2770091,39.01,3.67,107.0339117,35.49,2.902671017,1.983154299,30,74.2,3.004219814,63.25464512,730.7464271,0.882735462,36.99529042
Praomys_lukolelae,33070,42.2,2.755669965,114.8701997,30.22088317,2.617990393,1.021012126,23.73489798,90.77218545,4.043906387,36.67590965,926.7656835,0.969642279,47.61494513
Praomys_minor,15512,81.90517274,2.123434458,142.1439226,43.66266985,1.037117131,2.747283627,35.65801105,234.578788,5.642992149,80.11382304,1773.026166,1.18754727,262.1319276
Praomys_misonnei,400376,93.03157532,2.831246522,140.1833518,33.83446022,1.814806022,1.057965682,55.18904762,314.8699126,4.653351776,65.56856748,137.8033715,1.716010434,187.7289066
Praomys_mutoni,400376,93.03157532,2.831246522,140.1833518,33.83446022,1.814806022,1.057965682,55.18904762,314.8699126,4.653351776,65.56856748,137.8033715,1.716010434,187.7289066
Praomys_morio,14650,41.73,3.28,115,35.99,2.84419438,1.047128548,30.77,79.71,2.68,42.06189974,704.5957698,0.84,46.39692424
Praomys_obscurus,21723,88.07263822,2.001048009,144.8799662,46.17321697,1.007978753,2.695975227,36.07649795,241.7040716,6.039862174,83.28706979,1313.82545,1.214240469,248.2175819
Praomys_petteri,319805,53.95862026,3.39540777,130.7321771,31.55586504,1.004062882,1.00695555,60.39703652,347.3271306,2.734204566,56.95187377,126.2678437,1.409678143,363.1892534
Praomys_rostratus,75598,69.58157414,3.275469853,133.4663218,32.50543142,1.006305886,1,65.29086448,330.6334177,1.840955895,61.16357523,106.38756,1.313607611,344.3065298
Praomys_tullbergi,352176.1516,37.1,3.36,101.58,23.9,4,1.552708535,24.5,57.07,2.7,62.4,1739.53,0.86,24
Praomys_verschureni,48942,49,2.686697123,111.2859094,34.07227883,1.985354145,1,30.99603278,175.9608839,4.058328134,48.38028435,1002.08001,1.161801948,114.9023027
Presbytis_chrysomelas,391829,6630,1.364795103,555.7143065,111.5783685,1.000180538,2.520730949,109.0257679,710.2544337,167.8624753,214.4805594,17.78251226,40.45695435,357.4326549
Presbytis_comata,3323,6550.07,1.01,510,171.2530117,0.592805616,7.05,374.1805905,1663.700061,314.5286578,318.6419035,25.68,75.41044,584.7701406
Presbytis_femoralis,335739,7026.91,1.526391771,515,110.4555097,1.014842465,3.431418942,98.95557285,764.6848043,153.5777739,217.997943,15.25306435,39.41279074,356.8397114
Presbytis_frontata,7753,6096.6,1.033735895,510,175.5282023,0.621205797,9.450986867,357.158053,1673.726154,385.2380098,355.0533926,17.1434964,83.93672,566.563196
Presbytis_hosei,244780,6277.78,1.805465539,621.0251751,105.4952311,1.010992469,7,87.90844205,719.2879285,161.5928223,218.5359327,4.42,41.83066494,364.3937724
Presbytis_melalophos,335248,6439.12,1.01,504.99,141.9436997,0.956524471,16.5,154.5195594,675.4362973,257.2141293,192,59.34,72.80196,362.4134768
Presbytis_natunae,1714,4920,1.168199338,540.2502657,104.0484151,1.023622477,1.320918305,127.6735837,487.5768954,139.3777417,118.839542,25.12930591,23.97512924,347.7644178
Presbytis_potenziani,1580,6449.53,1.02,510,171.4102738,0.6344327,3.7,373.9553657,1624.503419,300.7237444,338.5452546,14.8,67.9227008,595.3168608
Presbytis_rubicunda,730985,6348.53,1.01,499.99,177.5254162,0.593931118,6.5,350.7526411,1617.487286,324.8919043,338.412704,19.27,71.65,601.648135
Presbytis_siamensis,62233,5895.06,1.009134854,510,163.5257046,0.770438259,11.51239248,267.7596299,1431.703181,306.4517762,336.6131294,31.83838008,65.5857812,469.2049823
Presbytis_thomasi,2215,6689.99,1.033889583,526.6748074,172.9146083,0.612134261,8,385.270752,1652.13029,308.204222,319.2250923,27,66.9975277,563.7028259
Priodontes_maximus,11053452,40641.89,1.5,874.99,124.24,1.604178046,1,34.8,327.59,113,180,0.35,63.09464666,220.5219139
Prionailurus_bengalensis,10311258,2780.97,2.5,683.23,70.18,2.049257984,1,24.85,855.31,83,180,0.339999987,28.935,165.56
Prionailurus_planiceps,926794,3533.76,3.047697679,467.4,56,1.056375661,1.445785374,69.7337417,488.1137343,76.52892499,168,1.58033937,24.20017044,361.3488269
Prionailurus_rubiginosus,274833,1418.75,2.23,405.99,66.9,1.959387146,1.360144789,53.48620256,295.9999987,59.70512189,192,4.138069722,18.92,203.9808697
Prionailurus_viverrinus,2617184,8826.46,2,777.67,71.43,1.652318696,1.567061732,135.96,426.3337746,170,120,1.571774208,46.53,233.5186113
Prionodon_linsang,1234461,684.83,2.3,399.17,58.363174,2.020877256,1.206260044,56.85537775,376.7277468,40,128.4,9.554992471,11.00181468,182.5
Prionodon_pardicolor,1212988,1142.68,2,353.19,64.41415889,2.033855476,1.190719657,51.68845954,356.0667522,52.35884344,138.1529416,8.932939824,11.65932484,182.5
Procapra_gutturosa,341437,28274.27,1.41,1243.28,189.94,1,25,38.97,893.06,2900,84,2.488925289,104.4491133,365
Procapra_picticaudata,1286290,23197.67,1,980,183.1191882,1.008945752,12,88.46151577,387.942931,1639.643572,153.2570251,1.796798581,111.3170887,350.5620494
Procapra_przewalskii,917359,27499.99,1.138544182,1120.277631,189.9240862,1.016736204,2.019562912,88.49505411,436.6187453,2271.474964,166.3017024,1.54310824,118.4440421,355.8135856
Procavia_capensis,22262341,2952.48,2.5,467.37,231.24,1,20,90.99,487.07,203.49,168,2734.51,19.98333333,365
Procolobus_badius,2884438,8430.4,1,574.45,151.41,0.5,34,783.93,1473.2,299.8210361,323.04969,130.65,73.23484,660.65
Procolobus_gordonorum,22262341,9750,2.197265777,742.9496265,76.32045184,1.015821344,1.236893771,105.6720608,679.2029522,212.7064524,250.4351227,0.573954477,51.58848977,354.1368952
Procolobus_kirkii,22262341,7158.29,1.01,574.45,165,0.820435732,33.6,249.5089554,1381.74083,434.3786633,383.2652101,14.20181764,96.13845116,469.1763046
Procolobus_pennantii,7100,10896,1.02,585.4554008,177.9296008,0.610500901,11.10033848,389.5375366,1648.711863,351.2221264,331.0974745,34.48672361,78.93422685,558.033871
Procolobus_preussi,22262341,8865.71,1.01,579.65,195,0.862608434,40,187.1549002,1314.639269,387.6856978,329.4396534,22.95674992,84.73844872,467.4689737
Procolobus_rufomitratus,20036,8030.75,1.01,560,195,0.647436554,24.5,337.2551884,1416.166524,288.1228036,328.5423313,186.44,56.52784229,589.4807545
Procolobus_verus,210786,3977.86,1.02,459.99,167.84,0.664400048,6.3,348.2950607,1623.219027,319.650534,338.289299,18.6,65.88235416,563.0475822
Procyon_cancrivorus,13228034,6931.72,2.62,602.86,69.35,0.974237788,2.138313876,111.36,631.37,70,168,5.74,71.03,367.7838889
Procyon_lotor,227,6373.72,3.06,484.68,65,1,1.578977713,104.16,561.28,82.46,252,3.29,40.89340613,365
Proechimys_brevicauda,36023,284.99,2.828030682,213.7013638,36.13851088,1.033216405,1,68.6852215,353.3713969,7.881134513,81.6,80.0934871,4.158334275,350.4689536
Proechimys_canicollis,69106,312.57,2.645038447,221.2537333,62.71550105,1.028113827,1.720695815,59.7024506,355.5221247,15.60279534,127.5266269,116.245615,5.01697473,337.9840207
Proechimys_chrysaeolus,42321,284.99,2.070457413,222.69598,61.55019181,1.967613174,1.422525845,55.42195787,313.5095062,19.19235494,109.0147577,76.9462373,4.843197458,178.1774926
Proechimys_cuvieri,2777539,339.85,2.730577801,221.1122081,62.26982579,1.027242959,2,55.60175651,358.8895865,16.94179213,129.9363303,117.830392,4.687301221,320.5446386
Proechimys_decumanus,131925,284.99,2.552149356,215.1449958,62.7155344,1.025160378,1.805077758,59.07600221,367.8290694,15.59039898,132.5078561,109.1748796,4.824493124,342.4774976
Proechimys_echinothrix,126995,89.33341756,2.986734383,150.3165512,34.96841686,1.013719032,1.09027444,66.0342941,357.3815695,3.851867375,69.08656364,123.3489278,1.913894717,344.1958786
Proechimys_gardneri,354806,54.63069364,3.211606793,115.0637766,27.69748834,2.302096969,1.039895503,24.78504921,141.4121819,3.471914767,36.85241189,1087.865158,1.022482387,61.98337584
Proechimys_goeldii,526994,284.99,2.608450878,220.4631703,60.03860213,1.030410558,1.743951191,61.33423346,346.758615,17.03011964,125.8821025,96.82705267,4.724127198,334.6062135
Proechimys_guairae,228028,349.28,2.79,226.6608791,62.99,4.4,1,10.21,73.21,25.45,84,389.74,3.730022321,82.9
Proechimys_guyannensis,3135287,314.03,2.16,220.16,63.41,2.816723016,1.118288812,28,148,24.7,57.6,938.91,3.3142656,66
Proechimys_hoplomyoides,375420,284.99,4.318989482,195.6625648,29.5499109,1.011046692,1.032290932,68.17840077,349.8299604,5.257316375,55.03378534,87.64012574,3.677750733,347.8274511
Proechimys_kulinae,76789,95.00733528,2.992769723,155.6219307,33.70889782,1.008949539,1.05313569,69.54363236,357.1023253,3.784394969,67.61786879,88.23044391,2.06885396,351.4228531
Proechimys_longicaudatus,1978087,205,2.744745816,184.5107359,36.50148501,2.222987131,1.018079078,39.97519177,174.7655,9.190061406,59.46843373,261.53,2.500508918,91.35288053
Proechimys_magdalenae,34595,284.99,2.069333326,217.1791131,49.43382563,2.070369562,1.092882131,53.10324362,239.5134609,12.15388859,73.17549288,59.00919391,4.766991263,138.0715913
Proechimys_oconnelli,21703,284.99,1.502497153,210.7185084,99.20348849,1.02614515,3.033825476,100.5561671,385.3350971,20.03175408,156.8599897,48.0963311,5.028911952,353.2238219
Proechimys_pattoni,177016,77.31023377,2.998974424,141.7294727,33.43720987,1.011459506,1.084324824,60.17411993,344.862486,4.344291653,62.23633731,163.6655055,1.602751274,332.8181
Proechimys_poliopus,69136,284.99,1.967499644,213.9879651,74.26457902,1.012312942,1.55532139,79.76318213,376.7018934,16.37944638,137.6214415,65.21477158,4.735415293,345.5468003
Proechimys_quadruplicatus,191412,284.99,2.571287728,219.2545984,59.07885351,1.040402993,1.660936276,56.80871824,354.6649336,15.81878166,120.1061198,89.1886198,5.024689633,340.0854592
Proechimys_roberti,512390,284.99,2.532071331,214.9363708,36.51846269,2.013095769,1,52.99311166,218.1112836,8.497420169,60.51092488,40.44056673,3.918944731,148.9624241
Proechimys_semispinosus,165,353.32,2.84,229.31,65.65,4.68,1,41.2,113.38,26.22,31,754.53,3,72.98332386
Proechimys_simonsi,339117,284.99,2.347959466,209.9873815,42.34457748,2.474548021,1,36.06983353,183.3522531,13.43269533,59.88804553,305.11,3.348382881,101.9280654
Proechimys_steerei,1862615,284.99,2.098625482,235.8734892,43.24368893,2.210225336,1,48.37892349,214.6529417,10.72579427,60.05539025,62.18708276,4.501445152,128.4546813
Proechimys_trinitatus,5120,64.80342829,2.209525051,121.9628619,34.6914631,1.851293669,1.030538569,28.23340047,176.8990436,4.525710654,39.25661485,1581.857302,1.18924617,122.2578546
Proechimys_urichi,31789,284.99,2.00262412,226.7549452,60.90119294,1.984086147,1.263468096,58.25170294,314.1596838,18.34173547,112.634242,69.81155532,5.12577859,181.2611192
Proedromys_bedfordi,983,66.71810217,2.29041139,124.0022293,33.88491769,2.340037728,1.030538569,28.63997575,146.5466483,4.959040654,36.73316912,1474.541688,1.222148473,88.08881709
Proedromys_liangshanensis,983,66.71810217,2.29041139,124.0022293,33.88491769,2.340037728,1.030538569,28.63997575,146.5466483,4.959040654,36.73316912,1474.541688,1.222148473,88.08881709
Prolemur_simus,1735,2030.41,1,370,140,1,7.5,135.4588109,632.8356637,61.78051249,144,56.77449556,16.0627654,348.5468262
Prometheomys_schaposchnikowi,307738,75,3.4,120.6166259,26.21297783,2,1.01395948,21,119.739208,4.154105883,29.99840713,1062.601451,1.059977812,63.38975054
Promops_centralis,4707670,29.8,0.99,69.02052666,110.0959944,1,353.6673115,41.99,451.3527862,2.44,184.7880439,248.9901631,0.473180442,303.0252461
Pronolagus_crassicaudatus,168717,2415.27,1.5,510,78.26438015,2.000898313,1.377875481,72.10676894,450.2862449,124.8029264,148.9509187,7.022889089,18.55744933,183.0639488
Pronolagus_randensis,592673,2376.47,1.05,459.99,83.0449754,1.841712116,1.21749714,83.94761307,502.9247834,94.53343752,137.7373602,10.1271986,15.9558572,192.3163113
Pronolagus_rupestris,1164041,2249.99,2,438.44,62.27307893,2.106691925,1.098739688,53.17224244,326.1278879,71.38323985,124.6970939,5.78302867,16.20716537,178.791935
Pronolagus_saundersiae,1164041,2249.99,2,438.44,62.27307893,2.106691925,1.098739688,53.17224244,326.1278879,71.38323985,124.6970939,5.78302867,16.20716537,178.791935
Propithecus_candidus,74306,6568.99,1.01,501.74,152.08,0.48,4.95,256.27,1683.65,134.99,278.4189912,5.65,46.6608809,745.2
Propithecus_coquereli,6492,4189.27,1,472.5804754,140.99,0.893099274,5.5,180.96,793.2405416,102.45,235.2432106,39.12653249,36.73450396,365
Propithecus_coronatus,82998,55.93114121,3.569414594,129.8850688,32.55718089,1.004062882,1.022215413,64.07628939,340.6441373,1.688313671,47.45034874,123.778054,1.158858921,350.4325086
Propithecus_deckenii,82998,4000,1.215008909,507.2987509,119.1423552,1.008395901,2.871804296,122.2351782,730.1970644,115.0877067,239.7225381,25.78914644,29.72163573,374.7419209
Propithecus_diadema,74306,6568.99,1.01,501.74,152.08,0.48,4.95,256.27,1683.65,134.99,252,5.65,41.50216,745.2
Propithecus_edwardsi,13577,6573.27,1.041155046,523.8502114,167.9369787,0.614512979,6,377.6869855,1671.967218,299.4529935,329.9371618,22.28978044,68.19997521,569.6861238
Propithecus_perrieri,1272,6500,1.041950607,516.6697987,171.6474795,0.614050802,4.5,380.5133923,1640.199936,285.5048422,326.0025017,20.3200707,67.19047485,585.5597472
