TaxID,Order,Family,Genus,species,AdultBodyMass_g,GenerationLength_d,Sources_AdultBodyMass,Max_longevity_d,Sources_Max_longevity,Rspan_d,AFR_d,Data_AFR,Calculated_GL_d,,Sources_GL
18359,Primates,Indriidae,Propithecus,Propithecus_edwardsi,6573.27,3650,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
18361,Primates,Indriidae,Propithecus,Propithecus_perrieri,6500,3597.596429,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18352,Primates,Indriidae,Propithecus,Propithecus_tattersalli,3531.39,3283.175,PanTHERIA,7300,AnAge,5657.5,1642.5,PanTHERIA,3283.175,,Rspan-AFB
18354,Primates,Indriidae,Propithecus,Propithecus_verreauxi,3588.26,3650,PanTHERIA,9325.75,PanTHERIA;AnAge,7657.7,1668.05,PanTHERIA,3888.783,,GMA
18362,Rodentia,Sciuridae,Prosciurillus,Prosciurillus_abstrusus,246.4344257,1384.121263,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18363,Rodentia,Sciuridae,Prosciurillus,Prosciurillus_leucomus,246.4344257,1384.121263,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18364,Rodentia,Sciuridae,Prosciurillus,Prosciurillus_murinus,246.4344257,1384.121263,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136574,Rodentia,Sciuridae,Prosciurillus,Prosciurillus_rosenbergii,246.4344257,1384.121263,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18365,Rodentia,Sciuridae,Prosciurillus,Prosciurillus_weberi,246.4344257,1384.121263,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18372,Carnivora,Hyaenidae,Proteles,Proteles_cristata,8139.39,3030.735933,PanTHERIA,8516.666667,PanTHERIA;AnAge;_Carn_ung,7972.606667,718.68,calculated,3030.735933,,Rspan-AFR(SM+Gest)
13119,Rodentia,Muridae,Protochromys,Protochromys_fellowsi,78.99,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18385,Rodentia,Sciuridae,Protoxerus,Protoxerus_aubinnii,427.94,1384.121263,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18386,Rodentia,Sciuridae,Protoxerus,Protoxerus_stangeri,630.43,1384.121263,PanTHERIA,1861.5,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4256,Cetartiodactyla,Cervidae,Przewalskium,Przewalskium_albirostris,161681.9,2555,PanTHERIA,6971.5,PanTHERIA;AnAge;Carn_Ung,6317.5,654,calculated,2486.075,,GMA
18418,Rodentia,Muridae,Psammomys,Psammomys_obesus,102.15,549.2776,PanTHERIA,1168,AnAge,871.44,296.56,PanTHERIA,549.2776,,Rspan-AFB
18419,Rodentia,Muridae,Psammomys,Psammomys_vexillaris,102.15,549.2776,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
6929,Carnivora,Canidae,Lycalopex,Lycalopex_culpaeus,8616.24,1673.5696,Smith_et_al._2003,4580.75,AnAge;_Carn_ung,4263.24,437.23,calculated,1673.5696,,Rspan-AFR(SM+Gest)
41586,Carnivora,Canidae,Lycalopex,Lycalopex_fulvipes,2720,1384.149167,Smith_et_al._2003,3984.583335,Carn_ung,3662.583335,322,calculated,1384.149167,,Rspan-ASMmales
6927,Carnivora,Canidae,Lycalopex,Lycalopex_griseus,3000,1542.056417,Smith_et_al._2003,3814.25,AnAge;_Carn_ung,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
6928,Carnivora,Canidae,Lycalopex,Lycalopex_gymnocercus,4542.67,1717.83165,Smith_et_al._2003,5037,PanTHERIA;AnAge;_Carn_ung,4674.885,362.115,calculated,1717.83165,,Rspan-AFR(SM+Gest)
6925,Carnivora,Canidae,Lycalopex,Lycalopex_sechurae,4234,1461.835,Smith_et_al._2003,4416.5,AnAge;_Carn_ung,4161.5,255,calculated,1461.835,,Rspan-ASMmales
6926,Carnivora,Canidae,Lycalopex,Lycalopex_vetulus,4233.47,1472.896666,Smith_et_al._2003,4185.333333,AnAge;_Carn_ung,3820.333333,365,calculated,1472.896667,,Rspan-ASMmales
40636,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_bilarni,23.05,678.278925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40537,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_macdonnellensis,36.88,838.1847,PanTHERIA,1825,PanTHERIA;AnAge,1513.43,399.29,calculated,838.1847,,Rspan-AFR(SM+Gest)
18447,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_mimulus,17,678.278925,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40538,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_ningbing,20.74,518.37315,PanTHERIA,730,PanTHERIA,427.235,394.475,calculated,518.37315,,Rspan-AFR(SM+Gest)
136620,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_roryi,28.18,678.278925,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40539,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_woolleyae,43.23,678.278925,PanTHERIA,1460,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18492,Diprotodontia,Pseudocheiridae,Pseudocheirus,Pseudocheirus_occidentalis,895.22,1217.0925,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40581,Diprotodontia,Pseudocheiridae,Pseudocheirus,Pseudocheirus_peregrinus,895.22,1217.0925,PanTHERIA,3303.25,PanTHERIA;AnAge,2938.25,365,PanTHERIA,1217.0925,,Rspan-AFB
18503,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_albertisii,784.85,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18502,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_archeri,1145.92,2106.05,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18504,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_corinnae,1123,2106.05,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40582,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_coronatus,1395.85,2106.05,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18505,Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_cupreus,1764.08,2106.05,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40638,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_canescens,300,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18507,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_caroli,456.02,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18508,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_cinereus,977.48,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40639,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_forbesi,639.16,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18509,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_herbertensis,1098.34,2106.05,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136699,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_larvatus,649,1217.0925,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40640,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_mayeri,151.75,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40641,Diprotodontia,Pseudocheiridae,Pseudochirulus,Pseudochirulus_schlegeli,255.44,1217.0925,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12908,Rodentia,Muridae,Pseudohydromys,Pseudohydromys_ellermani,21.4,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
14528,Rodentia,Muridae,Pseudohydromys,Pseudohydromys_fuscus,18.74,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136523,Rodentia,Muridae,Pseudohydromys,Pseudohydromys_germani,29.5,624.3996409,Encyclopedia_of_Life_(eol.org),no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18533,Rodentia,Muridae,Pseudohydromys,Pseudohydromys_murinus,16.79,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18534,Rodentia,Muridae,Pseudohydromys,Pseudohydromys_occidentalis,21.9,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18536,Cetartiodactyla,Bovidae,Pseudois,Pseudois_nayaur,52334.57,2949.321667,PanTHERIA,8382.833333,PanTHERIA;AnAge;_Carn_ung,7652.833333,730,PanTHERIA,2949.321667,,Rspan-AFB
18535,Cetartiodactyla,Bovidae,Pseudois,Pseudois_schaeferi,29249.99,2555,PanTHERIA,6889.375,Carn_Ung,6326.375,563,calculated,2397.64875,,GMA
18558,Rodentia,Muridae,Pseudomys,Pseudomys_albocinereus,30.5,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18559,Rodentia,Muridae,Pseudomys,Pseudomys_apodemoides,23.78,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18560,Rodentia,Muridae,Pseudomys,Pseudomys_australis,52.97,884.68295,PanTHERIA,2463.75,PanTHERIA;AnAge,2311.855,214.245,calculated,884.68295,,Rspan-AFR(SM+Gest)
42647,Rodentia,Muridae,Pseudomys,Pseudomys_bolami,15.5,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136808,Rodentia,Muridae,Pseudomys,Pseudomys_calabyi,13,884.68295,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
42648,Rodentia,Muridae,Pseudomys,Pseudomys_chapmani,10.95,884.68295,PanTHERIA,2482,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18561,Rodentia,Muridae,Pseudomys,Pseudomys_delicatulus,8.56,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
18562,Rodentia,Muridae,Pseudomys,Pseudomys_desertor,37.09,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18549,Rodentia,Muridae,Pseudomys,Pseudomys_fieldi,42.35,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18550,Rodentia,Muridae,Pseudomys,Pseudomys_fumeus,68.75,884.68295,PanTHERIA,2372.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18565,Rodentia,Muridae,Pseudomys,Pseudomys_gracilicaudatus,79.53,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18566,Rodentia,Muridae,Pseudomys,Pseudomys_hermannsburgensis,13.38,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18567,Rodentia,Muridae,Pseudomys,Pseudomys_higginsi,63.16,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18568,Rodentia,Muridae,Pseudomys,Pseudomys_johnsoni,12,884.68295,PanTHERIA,2518.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18570,Rodentia,Muridae,Pseudomys,Pseudomys_nanus,70.38,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18552,Rodentia,Muridae,Pseudomys,Pseudomys_novaehollandiae,16.8,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18553,Rodentia,Muridae,Pseudomys,Pseudomys_occidentalis,34,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18554,Rodentia,Muridae,Pseudomys,Pseudomys_oralis,95,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18571,Rodentia,Muridae,Pseudomys,Pseudomys_patrius,11,884.68295,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18555,Rodentia,Muridae,Pseudomys,Pseudomys_pilligaensis,10.72,884.68295,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18557,Rodentia,Muridae,Pseudomys,Pseudomys_shortridgei,72.06,884.68295,PanTHERIA,2190,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18596,Cetartiodactyla,Delphinidae,Pseudorca,Pseudorca_crassidens,1360000,7242.6075,PanTHERIA,15366.25,PanTHERIA;_AnAge,11441.75,3924.5,calculated,7242.6075,,Rspan-AFR(SM+Gest)
18597,Cetartiodactyla,Bovidae,Pseudoryx,Pseudoryx_nghetinhensis,97842.2,2287.540787,PanTHERIA,7573.75,Carn_ung,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18598,Rodentia,Cricetidae,Pseudoryzomys,Pseudoryzomys_simplex,45.2,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18653,Chiroptera,Pteropodidae,Ptenochirus,Ptenochirus_jagori,79.18,1019.5643,PanTHERIA,2920,PanTHERIA,2676.67,243.33,PanTHERIA,1019.5643,,Rspan-AFB
18654,Chiroptera,Pteropodidae,Ptenochirus,Ptenochirus_minor,47.02,1019.5643,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18656,Chiroptera,Pteropodidae,Pteralopex,Pteralopex_anceps,574.75,2349.856741,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18657,Chiroptera,Pteropodidae,Pteralopex,Pteralopex_atrata,490.8,2349.856741,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136587,Chiroptera,Pteropodidae,Pteralopex,Pteralopex_flanneryi,452.2333333,2349.856741,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18658,Chiroptera,Pteropodidae,Pteralopex,Pteralopex_pulchra,291.15,2349.856741,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
29473,Chiroptera,Pteropodidae,Pteralopex,Pteralopex_taki,452.2333333,2349.856741,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18701,Rodentia,Sciuridae,Pteromys,Pteromys_momonga,151.8,1384.121263,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18702,Rodentia,Sciuridae,Pteromys,Pteromys_volans,143.09,1384.121263,PanTHERIA,2774,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18703,Rodentia,Sciuridae,Pteromyscus,Pteromyscus_pulverulentus,251.3,1384.121263,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
18705,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_davyi,9.52,2070.531028,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18706,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_gymnonotus,13.6,1888.065371,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18707,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_macleayii,11.268,1888.065371,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
136610,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_paraguanensis,11.268,1888.065371,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18708,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_parnellii,19.59,1888.065371,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18709,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_personatus,7.99,2070.531028,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18710,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_quadridens,5.64,2070.531028,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
18711,Carnivora,Mustelidae,Pteronura,Pteronura_brasiliensis,26000,2190,PanTHERIA,5227.611111,PanTHERIA;AnAge;Carn_Ung,4677.611111,550,calculated,1906.507222,,GMA
18713,Chiroptera,Pteropodidae,Pteropus,Pteropus_admiralitatum,306.46,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18714,Chiroptera,Pteropodidae,Pteropus,Pteropus_aldabrensis,310.29,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18715,Chiroptera,Pteropodidae,Pteropus,Pteropus_alecto,610.13,2945.918407,PanTHERIA,7190.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18716,Chiroptera,Pteropodidae,Pteropus,Pteropus_anetianus,397.22,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18717,Chiroptera,Pteropodidae,Pteropus,Pteropus_argentatus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136504,Chiroptera,Pteropodidae,Pteropus,Pteropus_aruensis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18719,Chiroptera,Pteropodidae,Pteropus,Pteropus_caniceps,525.12,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136373,Chiroptera,Pteropodidae,Pteropus,Pteropus_capistratus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18720,Chiroptera,Pteropodidae,Pteropus,Pteropus_chrysoproctus,730.19,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136397,Chiroptera,Pteropodidae,Pteropus,Pteropus_cognatus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18721,Chiroptera,Pteropodidae,Pteropus,Pteropus_conspicillatus,760.71,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18722,Chiroptera,Pteropodidae,Pteropus,Pteropus_dasymallus,491.86,1825,PanTHERIA,10037.5,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,GMA
18723,Chiroptera,Pteropodidae,Pteropus,Pteropus_faunulus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18724,Chiroptera,Pteropodidae,Pteropus,Pteropus_fundatus,210.67,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18725,Chiroptera,Pteropodidae,Pteropus,Pteropus_giganteus,824.85,4260.47645,PanTHERIA,13030.5,PanTHERIA;AnAge,12791.005,551.085,calculated,4260.47645,,Rspan-AFR(SM+Gest)
18726,Chiroptera,Pteropodidae,Pteropus,Pteropus_gilliardorum,406.94,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18727,Chiroptera,Pteropodidae,Pteropus,Pteropus_griseus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18728,Chiroptera,Pteropodidae,Pteropus,Pteropus_howensis,232.92,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18729,Chiroptera,Pteropodidae,Pteropus,Pteropus_hypomelanus,435.61,2945.918407,PanTHERIA,7409.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18730,Chiroptera,Pteropodidae,Pteropus,Pteropus_insularis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136841,Chiroptera,Pteropodidae,Pteropus,Pteropus_intermedius,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136528,Chiroptera,Pteropodidae,Pteropus,Pteropus_keyensis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18731,Chiroptera,Pteropodidae,Pteropus,Pteropus_leucopterus,343.81,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18732,Chiroptera,Pteropodidae,Pteropus,Pteropus_livingstonii,734.27,2945.918407,PanTHERIA,5475,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18733,Chiroptera,Pteropodidae,Pteropus,Pteropus_lombocensis,256.15,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18773,Chiroptera,Pteropodidae,Pteropus,Pteropus_loochoensis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18734,Chiroptera,Pteropodidae,Pteropus,Pteropus_lylei,319.75,1825,PanTHERIA,7446,AnAge,no_information,no_information,no_information,no_information,,GMA
18735,Chiroptera,Pteropodidae,Pteropus,Pteropus_macrotis,365.99,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18736,Chiroptera,Pteropodidae,Pteropus,Pteropus_mahaganus,297.28,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18737,Chiroptera,Pteropodidae,Pteropus,Pteropus_mariannus,458.58,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18739,Chiroptera,Pteropodidae,Pteropus,Pteropus_melanopogon,874.94,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18740,Chiroptera,Pteropodidae,Pteropus,Pteropus_melanotus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18741,Chiroptera,Pteropodidae,Pteropus,Pteropus_molossinus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18742,Chiroptera,Pteropodidae,Pteropus,Pteropus_neohibernicus,1017.37,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
18743,Chiroptera,Pteropodidae,Pteropus,Pteropus_niger,474.43,2945.918407,PanTHERIA,7081,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18744,Chiroptera,Pteropodidae,Pteropus,Pteropus_nitendiensis,275.56,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18745,Chiroptera,Pteropodidae,Pteropus,Pteropus_ocularis,228.76,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18746,Chiroptera,Pteropodidae,Pteropus,Pteropus_ornatus,336.25,3650,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136387,Chiroptera,Pteropodidae,Pteropus,Pteropus_pelewensis,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18747,Chiroptera,Pteropodidae,Pteropus,Pteropus_personatus,130.84,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18750,Chiroptera,Pteropodidae,Pteropus,Pteropus_pohlei,352.75,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18751,Chiroptera,Pteropodidae,Pteropus,Pteropus_poliocephalus,702.78,3037.9511,PanTHERIA,8614,AnAge,7853.59,760.41,PanTHERIA,3037.9511,,Rspan-AFB
18752,Chiroptera,Pteropodidae,Pteropus,Pteropus_pselaphon,452.5545,2945.918407,Mean_congenerics,6095.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18753,Chiroptera,Pteropodidae,Pteropus,Pteropus_pumilus,184.05,2945.918407,PanTHERIA,6278,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18754,Chiroptera,Pteropodidae,Pteropus,Pteropus_rayneri,661.28,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136685,Chiroptera,Pteropodidae,Pteropus,Pteropus_rennelli,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18755,Chiroptera,Pteropodidae,Pteropus,Pteropus_rodricensis,256.17,3833.0013,PanTHERIA,10585,PanTHERIA;AnAge,10005.97,931.27,calculated,3833.0013,,Rspan-AFR(SM+Gest)
18756,Chiroptera,Pteropodidae,Pteropus,Pteropus_rufus,452.5545,2190,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
18757,Chiroptera,Pteropodidae,Pteropus,Pteropus_samoensis,309.99,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18758,Chiroptera,Pteropodidae,Pteropus,Pteropus_scapulatus,380.35,2945.918407,PanTHERIA,5767,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18759,Chiroptera,Pteropodidae,Pteropus,Pteropus_seychellensis,492.2,2945.918407,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
18760,Chiroptera,Pteropodidae,Pteropus,Pteropus_speciosus,452.5545,2945.918407,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
